Wban Number, YearMonthDay, Time, Station Type, Maintenance Indicator, Sky Conditions, Visibility, Weather Type, Dry Bulb Temp, Dew Point Temp, Wet Bulb Temp, % Relative Humidity, Wind Speed (kt), Wind Direction, Wind Char. Gusts (kt), Val for Wind Char., Station Pressure, Pressure Tendency, Sea Level Pressure, Record Type, Precip. Total
03012,20070424,0455,AO1 ,-,FEW010 SCT041 BKN046                         ,10SM   ,-,30,28,28,92  , 8   ,210,-,0  ,29.89,2,-,AA,-
03012,20070424,0555,AO1 ,-,FEW014 BKN037 OVC055                         ,10SM   ,-,32,28,30,85  , 12  ,240,-,0  ,29.89,-,-,AA,-
03012,20070424,0655,AO1 ,-,BKN041 OVC049                                ,10SM   ,-,32,30,30,92  , 11  ,230,-,0  ,29.89,-,-,AA,-
03012,20070424,0755,AO1 ,-,FEW014 SCT027 BKN045                         ,10SM   ,-,34,30,32,85  , 12  ,220,-,0  ,29.88,-,-,AA,-
03012,20070424,0855,AO1 ,-,FEW013 SCT044 BKN050                         ,10SM   ,-,37,32,36,82  , 13  ,220,-,0  ,29.88,-,-,AA,-
03012,20070424,0955,AO1 ,-,FEW018 BKN048 OVC060                         ,10SM   ,-,37,32,36,82  , 16  ,230,G,21 ,29.87,-,-,AA,-
03012,20070424,1055,AO1 ,-,SCT019 SCT041                                ,9SM    ,-,37,30,34,76  , 17  ,240,G,24 ,29.88,4,-,AA,-
03012,20070424,1155,AO1 ,-,FEW009 BKN014                                ,10SM   ,-,39,36,37,89  , 11  ,250,G,20 ,29.87,-,-,AA,-
03012,20070424,1255,AO1 ,-,BKN025 BKN030 OVC035                         ,10SM   ,-,39,34,37,82  , 9   ,280,-,0  ,29.88,-,-,AA,-
03012,20070424,1355,AO1 ,-,SCT014 BKN025 OVC060                         ,6SM    ,-,39,34,37,82  , 0   ,000,-,0  ,29.89,-,-,AA,-
03012,20070424,1455,AO1 ,-,FEW001 BKN016 OVC032                         ,5SM    ,-,39,36,37,89  , 0   ,000,-,0  ,29.89,-,-,AA,-
03012,20070424,1555,AO1 ,-,SCT013 BKN031 OVC070                         ,10SM   ,-,43,39,41,86  , 4   ,290,-,0  ,29.91,-,-,AA,-
03012,20070424,1655,AO1 ,-,BKN017 OVC024                                ,9SM    ,-,39,36,37,89  , 10  ,340,-,0  ,29.95,2,-,AA,-
03012,20070424,1755,AO1 ,-,FEW020 SCT035 BKN060                         ,10SM   ,-,39,36,37,89  , 8   ,340,-,0  ,29.97,-,-,AA,-
03012,20070424,1855,AO1 ,-,FEW016 SCT023 BKN028                         ,10SM   ,-,39,36,37,89  , 11  ,330,G,14 ,30.01,-,-,AA,-
03012,20070424,1955,AO1 ,-,SCT046 BKN060 BKN070                         ,10SM   ,-,37,34,36,89  , 6   ,340,-,0  ,30.04,2,-,AA,-
03012,20070424,2055,AO1 ,-,FEW044 SCT050 OVC080                         ,10SM   ,-,37,34,36,89  , 0   ,000,-,0  ,30.07,-,-,AA,-
03012,20070424,2155,AO1 ,-,FEW029                                       ,10SM   ,-,36,30,34,79  , 0   ,000,-,0  ,30.08,-,-,AA,-
03012,20070424,2255,AO1 ,-,CLR                                          ,10SM   ,-,34,30,32,85  , 0   ,000,-,0  ,30.08,2,-,AA,-
03012,20070424,2355,AO1 ,-,CLR                                          ,10SM   ,-,32,30,30,92  , 3   ,320,-,0  ,30.09,-,-,AA,-
03012,20070425,0055,AO1 ,-,CLR                                          ,10SM   ,-,32,28,30,85  , 5   ,010,-,0  ,30.10,-,-,AA,-
03012,20070425,0155,AO1 ,-,CLR                                          ,10SM   ,-,32,28,30,85  , 3   ,220,-,0  ,30.10,-,-,AA,-
03012,20070425,0255,AO1 ,-,CLR                                          ,10SM   ,-,28,27,28,96  , 4   ,110,-,0  ,30.10,-,-,AA,-
03012,20070425,0355,AO1 ,-,CLR                                          ,10SM   ,-,28,27,28,96  , 4   ,070,-,0  ,30.10,-,-,AA,-
03012,20070425,0455,AO1 ,-,CLR                                          ,10SM   ,-,27,25,27,92  , 4   ,350,-,0  ,30.10,4,-,AA,-
03012,20070425,0555,AO1 ,-,CLR                                          ,10SM   ,-,27,25,27,92  , 0   ,000,-,0  ,30.11,-,-,AA,-
03012,20070425,0655,AO1 ,-,CLR                                          ,10SM   ,-,34,30,32,85  , 4   ,320,-,0  ,30.14,-,-,AA,-
03012,20070425,0755,AO1 ,-,CLR                                          ,10SM   ,-,39,34,37,82  , 0   ,000,-,0  ,30.17,-,-,AA,-
03012,20070425,0855,AO1 ,-,CLR                                          ,10SM   ,-,45,34,39,65  , 7   ,020,-,0  ,30.17,-,-,AA,-
03012,20070425,0955,AO1 ,-,CLR                                          ,10SM   ,-,48,32,41,54  , 10  ,350,G,18 ,30.16,-,-,AA,-
03012,20070425,1055,AO1 ,-,CLR                                          ,10SM   ,-,52,30,43,43  , 14  ,360,G,18 ,30.15,7,-,AA,-
03012,20070425,1155,AO1 ,-,FEW050                                       ,10SM   ,-,54,30,45,40  , 14  ,040,G,18 ,30.13,-,-,AA,-
03012,20070425,1255,AO1 ,-,CLR                                          ,10SM   ,-,55,28,43,36  , 18  ,010,G,24 ,30.11,-,-,AA,-
03012,20070425,1355,AO1 ,-,CLR                                          ,10SM   ,-,55,25,43,31  , 11  ,340,G,16 ,30.09,-,-,AA,-
03012,20070425,1455,AO1 ,-,FEW075 FEW085                                ,10SM   ,-,57,23,43,27  , 7   ,040,-,0  ,30.07,-,-,AA,-
03012,20070425,1555,AO1 ,-,FEW075                                       ,10SM   ,-,55,23,43,29  , 7   ,210,-,0  ,30.06,-,-,AA,-
03012,20070425,1655,AO1 ,-,FEW075                                       ,10SM   ,-,57,25,45,29  , 0   ,000,-,0  ,30.05,7,-,AA,-
03012,20070425,1755,AO1 ,-,CLR                                          ,10SM   ,-,57,27,45,32  , 7   ,120,-,0  ,30.04,-,-,AA,-
03012,20070425,1855,AO1 ,-,CLR                                          ,10SM   ,-,50,28,41,43  , 4   ,080,-,0  ,30.04,-,-,AA,-
03012,20070425,1955,AO1 ,-,CLR                                          ,10SM   ,-,45,30,39,56  , 3   ,060,-,0  ,30.06,-,-,AA,-
03012,20070425,2055,AO1 ,-,CLR                                          ,10SM   ,-,41,30,37,65  , 7   ,090,-,0  ,30.08,-,-,AA,-
03012,20070425,2155,AO1 ,-,CLR                                          ,10SM   ,-,39,28,36,65  , 7   ,080,-,0  ,30.08,-,-,AA,-
03012,20070425,2255,AO1 ,-,CLR                                          ,10SM   ,-,37,28,34,70  , 0   ,000,-,0  ,30.09,2,-,AA,-
03012,20070425,2355,AO1 ,-,CLR                                          ,10SM   ,-,36,27,34,70  , 0   ,000,-,0  ,30.08,-,-,AA,-
03012,20070426,0055,AO1 ,-,CLR                                          ,10SM   ,-,32,25,28,75  , 3   ,270,-,0  ,30.07,-,-,AA,-
03012,20070426,0155,AO1 ,-,CLR                                          ,10SM   ,-,30,27,28,89  , 4   ,350,-,0  ,30.06,-,-,AA,-
03012,20070426,0255,AO1 ,-,CLR                                          ,10SM   ,-,32,27,30,82  , 4   ,020,-,0  ,30.08,-,-,AA,-
03012,20070426,0355,AO1 ,-,CLR                                          ,10SM   ,-,30,25,28,82  , 3   ,350,-,0  ,30.07,-,-,AA,-
03012,20070426,0455,AO1 ,-,CLR                                          ,10SM   ,-,30,23,28,75  , 0   ,000,-,0  ,30.08,2,-,AA,-
03012,20070426,0555,AO1 ,-,CLR                                          ,10SM   ,-,34,27,30,76  , 3   ,350,-,0  ,30.09,-,-,AA,-
03012,20070426,0655,AO1 ,-,CLR                                          ,10SM   ,-,37,30,34,76  , 0   ,000,-,0  ,30.11,-,-,AA,-
03012,20070426,0755,AO1 ,-,CLR                                          ,10SM   ,-,45,28,37,51  , 0   ,000,-,0  ,30.11,-,-,AA,-
03012,20070426,0855,AO1 ,-,CLR                                          ,10SM   ,-,48,30,39,50  , 3   ,270,-,0  ,30.10,-,-,AA,-
03012,20070426,0955,AO1 ,-,CLR                                          ,10SM   ,-,54,28,43,37  , 5   ,210,-,0  ,30.09,-,-,AA,-
03012,20070426,1055,AO1 ,-,CLR                                          ,10SM   ,-,57,28,45,33  , 3   ,290,-,0  ,30.07,7,-,AA,-
03012,20070426,1155,AO1 ,-,CLR                                          ,10SM   ,-,61,30,46,31  , 3   ,230,-,0  ,30.05,-,-,AA,-
03012,20070426,1255,AO1 ,-,CLR                                          ,10SM   ,-,61,28,46,29  , 4   ,230,-,0  ,30.03,-,-,AA,-
03012,20070426,1355,AO1 ,-,CLR                                          ,10SM   ,-,63,28,46,27  , 4   ,160,-,0  ,30.01,-,-,AA,-
03012,20070426,1455,AO1 ,-,SCT085                                       ,10SM   ,-,63,25,46,24  , 0   ,000,-,0  ,29.99,-,-,AA,-
03012,20070426,1555,AO1 ,-,FEW065                                       ,10SM   ,-,63,27,46,26  , 4   ,250,-,0  ,29.98,-,-,AA,-
03012,20070426,1655,AO1 ,-,CLR                                          ,10SM   ,-,63,27,46,26  , 7   ,230,G,15 ,29.99,7,-,AA,-
03012,20070426,1755,AO1 ,-,CLR                                          ,10SM   ,-,63,25,46,24  , 10  ,230,G,16 ,29.98,-,-,AA,-
03012,20070426,1855,AO1 ,-,CLR                                          ,10SM   ,-,54,27,43,35  , 7   ,240,-,0  ,30.01,-,-,AA,-
03012,20070426,1955,AO1 ,-,CLR                                          ,10SM   ,-,50,28,41,43  , 9   ,230,-,0  ,30.03,-,-,AA,-
03012,20070426,2055,AO1 ,-,CLR                                          ,10SM   ,-,45,28,37,51  , 6   ,040,-,0  ,30.07,-,-,AA,-
03012,20070426,2155,AO1 ,-,CLR                                          ,10SM   ,-,43,30,37,60  , 6   ,060,-,0  ,30.08,-,-,AA,-
03012,20070426,2255,AO1 ,-,CLR                                          ,10SM   ,-,41,30,37,65  , 0   ,000,-,0  ,30.09,2,-,AA,-
03012,20070426,2355,AO1 ,-,CLR                                          ,10SM   ,-,37,28,34,70  , 4   ,340,-,0  ,30.11,-,-,AA,-
03012,20070427,0055,AO1 ,-,CLR                                          ,10SM   ,-,37,28,34,70  , 4   ,010,-,0  ,30.12,-,-,AA,-
03012,20070427,0155,AO1 ,-,CLR                                          ,10SM   ,-,36,28,34,73  , 0   ,000,-,0  ,30.12,-,-,AA,-
03012,20070427,0255,AO1 ,-,CLR                                          ,10SM   ,-,34,27,30,76  , 0   ,000,-,0  ,30.13,-,-,AA,-
03012,20070427,0355,AO1 ,-,CLR                                          ,10SM   ,-,32,25,28,75  , 5   ,360,-,0  ,30.14,-,-,AA,-
03012,20070427,0455,AO1 ,-,CLR                                          ,10SM   ,-,32,25,28,75  , 7   ,360,-,0  ,30.16,2,-,AA,-
03012,20070427,0555,AO1 ,-,CLR                                          ,10SM   ,-,32,27,30,82  , 5   ,070,-,0  ,30.19,-,-,AA,-
03012,20070427,0655,AO1 ,-,CLR                                          ,10SM   ,-,45,30,39,56  , 0   ,000,-,0  ,30.21,-,-,AA,-
03012,20070427,0755,AO1 ,-,CLR                                          ,10SM   ,-,48,32,41,54  , 0   ,000,-,0  ,30.23,-,-,AA,-
03012,20070427,0855,AO1 ,-,CLR                                          ,10SM   ,-,55,30,45,39  , 3   ,320,-,0  ,30.24,-,-,AA,-
03012,20070427,0955,AO1 ,-,CLR                                          ,10SM   ,-,63,27,46,26  , 7   ,010,-,0  ,30.24,-,-,AA,-
03012,20070427,1055,AO1 ,-,CLR                                          ,10SM   ,-,63,23,46,22  , 4   ,010,G,14 ,30.24,2,-,AA,-
03012,20070427,1155,AO1 ,-,CLR                                          ,10SM   ,-,66,21,46,18  , 11  ,340,G,14 ,30.22,-,-,AA,-
03012,20070427,1255,AO1 ,-,CLR                                          ,10SM   ,-,68,19,46,15  , 8   ,330,G,15 ,30.21,-,-,AA,-
03012,20070427,1355,AO1 ,-,CLR                                          ,10SM   ,-,70,16,48,13  , 3   ,310,-,0  ,30.19,-,-,AA,-
03012,20070427,1455,AO1 ,-,CLR                                          ,10SM   ,-,72,16,48,12  , 0   ,000,-,0  ,30.17,-,-,AA,-
03012,20070427,1555,AO1 ,-,CLR                                          ,10SM   ,-,72,16,48,12  , 7   ,310,-,0  ,30.17,-,-,AA,-
03012,20070427,1655,AO1 ,-,CLR                                          ,10SM   ,-,72,18,48,13  , 5   ,260,-,0  ,30.17,7,-,AA,-
03012,20070427,1755,AO1 ,-,CLR                                          ,10SM   ,-,68,16,46,13  , 5   ,250,-,0  ,30.18,-,-,AA,-
03012,20070427,1855,AO1 ,-,CLR                                          ,10SM   ,-,63,18,45,17  , 6   ,250,-,0  ,30.20,-,-,AA,-
03012,20070427,1955,AO1 ,-,SCT120                                       ,10SM   ,-,57,30,45,36  , 9   ,130,-,0  ,30.24,-,-,AA,-
03012,20070427,2055,AO1 ,-,BKN110                                       ,10SM   ,-,55,32,45,42  , 15  ,120,-,0  ,30.27,-,-,AA,-
03012,20070427,2155,AO1 ,-,CLR                                          ,10SM   ,-,54,32,45,43  , 14  ,130,G,18 ,30.29,-,-,AA,-
03012,20070427,2255,AO1 ,-,BKN110                                       ,10SM   ,-,54,34,45,47  , 15  ,120,G,20 ,30.31,2,-,AA,-
03012,20070427,2355,AO1 ,-,CLR                                          ,10SM   ,-,52,36,45,55  , 12  ,130,-,0  ,30.34,-,-,AA,-
03012,20070428,0055,AO1 ,-,CLR                                          ,10SM   ,-,50,36,45,59  , 10  ,130,-,0  ,30.35,-,-,AA,-
03012,20070428,0155,AO1 ,-,CLR                                          ,10SM   ,-,46,36,43,68  , 8   ,120,-,0  ,30.35,-,-,AA,-
03012,20070428,0255,AO1 ,-,CLR                                          ,10SM   ,-,39,30,36,70  , 6   ,100,-,0  ,30.36,-,-,AA,-
03012,20070428,0355,AO1 ,-,CLR                                          ,10SM   ,-,41,30,37,65  , 8   ,090,-,0  ,30.37,-,-,AA,-
03012,20070428,0455,AO1 ,-,CLR                                          ,10SM   ,-,37,30,34,76  , 0   ,000,-,0  ,30.39,2,-,AA,-
03012,20070428,0555,AO1 ,-,CLR                                          ,10SM   ,-,37,30,34,76  , 3   ,350,-,0  ,30.41,-,-,AA,-
03012,20070428,0655,AO1 ,-,CLR                                          ,10SM   ,-,46,36,43,68  , 0   ,000,-,0  ,30.43,-,-,AA,-
03012,20070428,0755,AO1 ,-,CLR                                          ,10SM   ,-,54,39,46,57  , 7   ,230,-,0  ,30.43,-,-,AA,-
03012,20070428,0855,AO1 ,-,CLR                                          ,10SM   ,-,57,43,50,60  , 4   ,310,-,0  ,30.43,-,-,AA,-
03012,20070428,0955,AO1 ,-,CLR                                          ,10SM   ,-,63,45,54,52  , 8   ,230,-,0  ,30.42,-,-,AA,-
03012,20070428,1055,AO1 ,-,FEW039                                       ,10SM   ,-,64,41,52,43  , 6   ,260,-,0  ,30.41,7,-,AA,-
03012,20070428,1155,AO1 ,-,CLR                                          ,10SM   ,-,70,41,55,35  , 8   ,240,-,0  ,30.38,-,-,AA,-
03012,20070428,1255,AO1 ,-,FEW060                                       ,10SM   ,-,70,37,54,30  , 11  ,220,G,14 ,30.35,-,-,AA,-
03012,20070428,1355,AO1 ,-,FEW075 SCT110                                ,10SM   ,-,70,36,54,29  , 13  ,240,G,18 ,30.34,7,-,AA,-
03012,20070428,1455,AO1 ,-,CLR                                          ,10SM   ,VCTS                ,66,37,52,34  , 17  ,200,G,24 ,30.34,-,-,AA,-
03012,20070428,1555,AO1 ,-,OVC085                                       ,10SM   ,VCTS                ,59,39,48,48  , 6   ,060,-,0  ,30.38,-,-,AA,-
03012,20070428,1655,AO1 ,-,CLR                                          ,10SM   ,-,61,36,48,39  , 12  ,070,-,0  ,30.38,2,-,AA,-
03012,20070428,1755,AO1 ,-,CLR                                          ,10SM   ,-,57,37,48,47  , 10  ,080,-,0  ,30.37,-,-,AA,-
03012,20070428,1855,AO1 ,-,CLR                                          ,10SM   ,-,55,39,46,55  , 6   ,120,-,0  ,30.37,-,-,AA,-
03012,20070428,1955,AO1 ,-,SCT120                                       ,10SM   ,-,52,39,46,61  , 3   ,030,-,0  ,30.39,-,-,AA,-
03012,20070428,2055,AO1 ,-,FEW100                                       ,10SM   ,-,48,37,43,66  , 0   ,000,-,0  ,30.40,-,-,AA,-
03012,20070428,2155,AO1 ,-,CLR                                          ,10SM   ,-,46,36,43,68  , 6   ,060,-,0  ,30.39,-,-,AA,-
03012,20070428,2255,AO1 ,-,CLR                                          ,10SM   ,-,43,36,39,76  , 6   ,080,-,0  ,30.39,4,-,AA,-
03012,20070428,2355,AO1 ,-,CLR                                          ,10SM   ,-,43,36,39,76  , 4   ,020,-,0  ,30.39,-,-,AA,-
03012,20070429,0055,AO1 ,-,CLR                                          ,10SM   ,-,41,36,39,82  , 3   ,360,-,0  ,30.39,-,-,AA,-
03012,20070429,0155,AO1 ,-,CLR                                          ,10SM   ,-,41,37,39,86  , 5   ,040,-,0  ,30.38,-,-,AA,-
03012,20070429,0255,AO1 ,-,CLR                                          ,10SM   ,-,39,34,37,82  , 3   ,050,-,0  ,30.38,-,-,AA,-
03012,20070429,0355,AO1 ,-,CLR                                          ,10SM   ,-,36,32,34,85  , 0   ,000,-,0  ,30.38,-,-,AA,-
03012,20070429,0455,AO1 ,-,CLR                                          ,10SM   ,-,36,32,34,85  , 4   ,360,-,0  ,30.38,4,-,AA,-
03012,20070429,0555,AO1 ,-,CLR                                          ,10SM   ,-,36,32,34,85  , 4   ,110,-,0  ,30.39,-,-,AA,-
03012,20070429,0655,AO1 ,-,CLR                                          ,10SM   ,-,45,37,41,74  , 0   ,000,-,0  ,30.39,-,-,AA,-
03012,20070429,0755,AO1 ,-,CLR                                          ,10SM   ,-,54,41,48,62  , 4   ,340,-,0  ,30.38,-,-,AA,-
03012,20070429,0855,AO1 ,-,CLR                                          ,10SM   ,-,61,43,52,52  , 3   ,340,-,0  ,30.36,-,-,AA,-
03012,20070429,0955,AO1 ,-,CLR                                          ,10SM   ,-,63,39,52,41  , 3   ,020,-,0  ,30.33,-,-,AA,-
03012,20070429,1055,AO1 ,-,CLR                                          ,10SM   ,-,66,36,52,33  , 3   ,310,-,0  ,30.31,7,-,AA,-
03012,20070429,1155,AO1 ,-,CLR                                          ,10SM   ,-,68,36,52,31  , 0   ,000,-,0  ,30.27,-,-,AA,-
03012,20070429,1255,AO1 ,-,CLR                                          ,10SM   ,-,72,34,54,25  , 4   ,270,-,0  ,30.23,-,-,AA,-
03012,20070429,1355,AO1 ,-,CLR                                          ,10SM   ,-,70,30,52,23  , 3   ,210,-,0  ,30.22,7,-,AA,-
03012,20070429,1455,AO1 ,-,BKN090                                       ,10SM   ,-,70,30,52,23  , 0   ,000,-,0  ,30.19,-,-,AA,-
03012,20070429,1555,AO1 ,-,FEW036 SCT048 SCT090                         ,10SM   ,-,63,45,54,52  , 8   ,340,-,0  ,30.17,-,-,AA,.03
03012,20070429,1655,AO1 ,-,SCT100                                       ,10SM   ,-,68,37,54,32  , 6   ,360,-,0  ,30.17,7,-,AA,-
03012,20070429,1755,AO1 ,-,OVC090                                       ,10SM   ,-,64,36,50,36  , 12  ,230,G,17 ,30.17,-,-,AA,-
03012,20070429,1855,AO1 ,-,FEW080                                       ,10SM   ,-,61,36,48,39  , 7   ,220,-,0  ,30.18,-,-,AA,-
03012,20070429,1955,AO1 ,-,BKN080                                       ,10SM   ,-,55,39,46,55  , 0   ,000,-,0  ,30.22,-,-,AA,-
03012,20070429,2055,AO1 ,-,CLR                                          ,10SM   ,-,54,36,46,51  , 0   ,000,-,0  ,30.23,-,-,AA,-
03012,20070429,2155,AO1 ,-,CLR                                          ,10SM   ,-,52,37,45,57  , 0   ,000,-,0  ,30.23,-,-,AA,-
03012,20070429,2255,AO1 ,-,CLR                                          ,10SM   ,-,45,37,41,74  , 5   ,020,-,0  ,30.22,4,-,AA,-
03012,20070429,2355,AO1 ,-,CLR                                          ,10SM   ,-,45,37,41,74  , 6   ,010,-,0  ,30.20,-,-,AA,-
03012,20070430,0055,AO1 ,-,CLR                                          ,10SM   ,-,45,37,41,74  , 5   ,010,-,0  ,30.19,-,-,AA,-
03012,20070430,0155,AO1 ,-,CLR                                          ,10SM   ,-,45,39,43,80  , 0   ,000,-,0  ,30.17,-,-,AA,-
03012,20070430,0255,AO1 ,-,CLR                                          ,10SM   ,-,43,37,39,79  , 0   ,000,-,0  ,30.15,-,-,AA,-
03012,20070430,0355,AO1 ,-,CLR                                          ,10SM   ,-,39,36,37,89  , 5   ,350,-,0  ,30.14,-,-,AA,-
03012,20070430,0455,AO1 ,-,CLR                                          ,10SM   ,-,39,36,37,89  , 5   ,010,-,0  ,30.14,7,-,AA,-
03012,20070430,0555,AO1 ,-,CLR                                          ,10SM   ,-,37,36,37,96  , 5   ,360,-,0  ,30.15,-,-,AA,-
03012,20070430,0655,AO1 ,-,CLR                                          ,10SM   ,-,43,37,39,79  , 3   ,010,-,0  ,30.15,-,-,AA,-
03012,20070430,0755,AO1 ,-,CLR                                          ,10SM   ,-,50,39,45,66  , 0   ,000,-,0  ,30.14,-,-,AA,-
03012,20070430,0855,AO1 ,-,CLR                                          ,10SM   ,-,55,41,48,59  , 0   ,000,-,0  ,30.13,-,-,AA,-
03012,20070430,0955,AO1 ,-,CLR                                          ,10SM   ,-,59,39,48,48  , 0   ,000,-,0  ,30.12,-,-,AA,-
03012,20070430,1055,AO1 ,-,CLR                                          ,10SM   ,-,64,39,52,40  , 5   ,330,-,0  ,30.10,7,-,AA,-
03012,20070430,1155,AO1 ,-,CLR                                          ,10SM   ,-,66,37,52,34  , 7   ,360,-,0  ,30.07,-,-,AA,-
03012,20070430,1255,AO1 ,-,CLR                                          ,10SM   ,-,68,36,52,31  , 8   ,350,G,15 ,30.05,-,-,AA,-
03012,20070430,1355,AO1 ,-,CLR                                          ,10SM   ,-,73,34,54,24  , 8   ,010,-,0  ,30.03,-,-,AA,-
03012,20070430,1455,AO1 ,-,FEW095                                       ,10SM   ,-,75,30,54,19  , 5   ,350,-,0  ,30.00,-,-,AA,-
